"LINK_ID","TIME","FLOW","LANE_NO","OCC","ASPEED","LARGE_CAR_FLOW"
"3036","2009-06-07 13:32:10","78","11","20","54","10"
"3036","2009-06-07 13:34:09","37","3","6","71","5"
"3036","2009-06-07 13:34:09","46","2","11","47","4"
"3036","2009-06-07 13:34:09","63","1","18","49","4"
"3036","2009-06-07 13:34:09","47","13","9","67","4"
"3036","2009-06-07 13:34:09","50","12","11","75","8"
"3036","2009-06-07 13:34:09","72","11","19","66","13"
"3036","2009-06-07 13:36:09","26","3","5","67","4"
"3036","2009-06-07 13:36:09","45","2","8","63","3"
"3036","2009-06-07 13:36:09","55","1","10","64","0"
"3036","2009-06-07 13:36:09","27","13","6","76","4"
"3036","2009-06-07 13:36:09","43","12","12","60","8"
"3036","2009-06-07 13:36:09","74","11","18","55","8"
"3036","2009-06-07 13:38:08","29","3","7","71","6"
"3036","2009-06-07 13:38:08","31","2","5","56","0"
"3036","2009-06-07 13:38:08","45","1","8","67","1"
"3036","2009-06-07 13:38:08","27","13","9","59","4"
"3036","2009-06-07 13:38:08","44","12","14","60","7"
"3036","2009-06-07 13:38:08","69","11","24","59","14"
"3036","2009-06-07 13:42:07","21","3","3","59","3"
"3036","2009-06-07 13:42:07","27","2","6","55","2"
"3036","2009-06-07 13:42:07","43","1","7","78","1"
"3036","2009-06-07 13:42:07","30","13","7","70","5"
"3036","2009-06-07 13:42:07","50","12","12","72","6"
"3036","2009-06-07 13:42:07","69","11","11","70","3"
"3036","2009-06-07 13:46:06","21","3","6","85","6"
"3036","2009-06-07 13:46:06","45","2","8","60","1"
"3036","2009-06-07 13:46:06","49","1","9","54","0"
"3036","2009-06-07 13:46:06","30","13","8","71","4"
"3036","2009-06-07 13:46:06","41","12","9","58","5"
"3036","2009-06-07 13:46:06","57","11","13","54","3"
"3036","2009-06-07 13:48:06","25","3","8","64","6"
"3036","2009-06-07 13:48:06","38","2","10","61","3"
"3036","2009-06-07 13:48:06","57","1","10","63","0"
"3036","2009-06-07 13:48:06","24","13","8","57","5"
"3036","2009-06-07 13:48:06","41","12","10","80","7"
"3036","2009-06-07 13:48:06","58","11","14","59","5"
"3036","2009-06-07 13:50:05","20","3","4","79","3"
"3036","2009-06-07 13:50:05","45","2","9","56","2"
"3036","2009-06-07 13:50:05","42","1","8","68","3"
"3036","2009-06-07 13:50:05","31","13","6","63","3"
"3036","2009-06-07 13:50:05","41","12","6","75","3"
"3036","2009-06-07 13:50:05","64","11","13","59","5"
"3036","2009-06-07 13:54:04","23","3","6","75","6"
"3036","2009-06-07 13:54:04","34","2","8","51","5"
"3036","2009-06-07 13:54:04","61","1","12","65","4"
"3036","2009-06-07 13:54:04","26","13","8","78","8"
"3036","2009-06-07 13:54:04","44","12","10","76","7"
"3036","2009-06-07 13:54:04","67","11","15","65","5"
"3036","2009-06-07 13:56:04","24","3","7","74","8"
"3036","2009-06-07 13:56:04","44","2","11","44","3"
"3036","2009-06-07 13:56:04","63","1","13","60","2"
"3036","2009-06-07 13:56:04","35","13","10","72","6"
"3036","2009-06-07 13:56:04","45","12","11","61","6"
"3036","2009-06-07 13:56:04","78","11","22","57","15"
"3036","2009-06-07 14:00:03","26","3","5","82","5"
"3036","2009-06-07 14:00:03","44","2","10","55","4"
"3036","2009-06-07 14:00:03","52","1","12","56","4"
"3036","2009-06-07 14:00:03","30","13","8","70","5"
"3036","2009-06-07 14:00:03","46","12","11","69","9"
"3036","2009-06-07 14:00:03","71","11","17","52","7"
"3036","2009-06-07 14:08:01","28","3","3","69","2"
"3036","2009-06-07 14:08:01","47","2","10","52","3"
"3036","2009-06-07 14:08:01","57","1","13","61","3"
"3036","2009-06-07 14:08:01","33","13","7","67","3"
"3036","2009-06-07 14:08:01","38","12","9","68","3"
"3036","2009-06-07 14:08:01","70","11","17","56","5"
"3036","2009-06-07 14:10:01","24","3","6","64","5"
"3036","2009-06-07 14:10:01","44","2","13","55","8"
"3036","2009-06-07 14:10:01","55","1","11","63","4"
"3036","2009-06-07 14:10:01","43","13","12","59","9"
"3036","2009-06-07 14:10:01","48","12","12","64","6"
"3036","2009-06-07 14:10:01","70","11","23","58","15"
"3036","2009-06-07 14:17:59","24","3","6","73","6"
"3036","2009-06-07 14:17:59","38","2","8","52","1"
"3036","2009-06-07 14:17:59","50","1","9","57","0"
"3036","2009-06-07 14:17:59","35","13","8","74","4"
"3036","2009-06-07 14:17:59","41","12","8","69","6"
"3036","2009-06-07 14:17:59","62","11","12","60","5"
"3036","2009-06-07 14:19:58","18","3","2","80","1"
"3036","2009-06-07 14:19:58","45","2","9","54","2"
"3036","2009-06-07 14:19:58","52","1","10","59","2"
"3036","2009-06-07 14:19:58","27","13","7","68","4"
"3036","2009-06-07 14:19:58","36","12","7","77","4"
"3036","2009-06-07 14:19:58","58","11","12","66","5"
"3036","2009-06-07 14:21:58","17","3","5","43","4"
"3036","2009-06-07 14:21:58","29","2","5","62","0"
"3036","2009-06-07 14:21:58","50","1","7","78","1"
"3036","2009-06-07 14:21:58","35","13","12","65","7"
"3036","2009-06-07 14:21:58","51","12","13","65","7"
"3036","2009-06-07 14:21:58","68","11","18","50","5"
"3036","2009-06-07 14:23:57","27","3","6","82","6"
"3036","2009-06-07 14:23:57","48","2","10","55","5"
"3036","2009-06-07 14:23:57","57","1","14","51","3"
"3036","2009-06-07 14:23:57","28","13","8","59","6"
"3036","2009-06-07 14:23:57","39","12","11","78","7"
"3036","2009-06-07 14:23:57","73","11","16","58","7"
"3036","2009-06-07 14:25:57","21","3","8","68","11"
"3036","2009-06-07 14:25:57","23","2","5","56","2"
"3036","2009-06-07 14:25:57","48","1","7","72","1"
"3036","2009-06-07 14:25:57","37","13","10","63","5"
"3036","2009-06-07 14:25:57","51","12","13","67","8"
"3036","2009-06-07 14:25:57","74","11","19","50","9"
"3036","2009-06-07 14:27:57","29","3","7","61","7"
"3036","2009-06-07 14:27:57","38","2","8","58","3"
"3036","2009-06-07 14:27:57","54","1","12","64","5"
"3036","2009-06-07 14:27:57","31","13","6","77","2"
"3036","2009-06-07 14:27:57","36","12","9","88","5"
"3036","2009-06-07 14:27:57","74","11","20","52","9"
"3036","2009-06-07 14:29:56","22","3","3","77","3"
"3036","2009-06-07 14:29:56","35","2","7","52","1"
"3036","2009-06-07 14:29:56","54","1","10","66","1"
"3036","2009-06-07 14:29:56","29","13","8","68","5"
"3036","2009-06-07 14:29:56","38","12","8","79","5"
"3036","2009-06-07 14:29:56","67","11","18","59","9"
"3036","2009-06-07 14:35:56","19","3","5","56","4"
"3036","2009-06-07 14:35:56","37","2","9","49","3"
"3036","2009-06-07 14:35:56","59","1","9","71","2"
"3036","2009-06-07 14:35:56","42","13","11","65","6"
"3036","2009-06-07 14:35:56","44","12","10","72","7"
"3036","2009-06-07 14:35:56","70","11","13","63","6"
"3036","2009-06-07 14:36:45","33","13","7","59","2"
"3036","2009-06-07 14:36:45","40","12","7","75","3"
"3036","2009-06-07 14:36:45","63","11","13","57","7"
"3036","2009-06-07 14:39:56","24","3","7","68","7"
"3036","2009-06-07 14:39:56","45","2","12","49","3"
"3036","2009-06-07 14:39:56","54","1","13","54","3"
"3036","2009-06-07 14:39:56","35","13","8","69","3"
"3036","2009-06-07 14:39:56","34","12","6","71","3"
"3036","2009-06-07 14:39:56","66","11","12","61","1"
"3036","2009-06-07 14:41:53","24","3","5","68","6"
"3036","2009-06-07 14:41:53","39","2","7","49","0"
"3036","2009-06-07 14:41:53","55","1","12","71","5"
"3036","2009-06-07 14:41:53","45","13","14","62","10"
"3036","2009-06-07 14:41:53","44","12","15","56","7"
"3036","2009-06-07 14:41:53","72","11","19","61","7"
"3036","2009-06-07 14:43:53","24","3","5","77","3"
"3036","2009-06-07 14:43:53","35","2","6","49","0"
"3036","2009-06-07 14:43:53","51","1","10","67","1"
"3036","2009-06-07 14:43:53","33","13","8","70","6"
"3036","2009-06-07 14:43:53","44","12","9","71","4"
"3036","2009-06-07 14:43:53","65","11","12","67","6"
"3036","2009-06-07 14:47:52","22","3","4","74","3"
"3036","2009-06-07 14:47:52","30","2","4","48","0"
"3036","2009-06-07 14:47:52","53","1","9","67","3"
"3036","2009-06-07 14:47:52","29","13","4","71","1"
"3036","2009-06-07 14:47:52","43","12","8","71","2"
"3036","2009-06-07 14:47:52","58","11","11","63","3"
"3036","2009-06-07 14:49:51","21","3","6","57","5"
"3036","2009-06-07 14:49:51","37","2","8","59","2"
"3036","2009-06-07 14:49:51","59","1","12","68","3"
"3036","2009-06-07 14:49:51","32","13","14","58","8"
"3036","2009-06-07 14:49:51","38","12","11","78","10"
"3036","2009-06-07 14:49:51","71","11","18","55","8"
"3036","2009-06-07 14:51:51","26","3","7","65","6"
"3036","2009-06-07 14:51:51","44","2","10","49","4"
"3036","2009-06-07 14:51:51","66","1","14","63","4"
"3036","2009-06-07 14:51:51","36","13","8","81","5"
"3036","2009-06-07 14:51:51","46","12","10","64","6"
"3036","2009-06-07 14:51:51","68","11","13","65","3"
"3036","2009-06-07 14:53:50","28","3","5","81","5"
"3036","2009-06-07 14:53:50","37","2","8","55","3"
"3036","2009-06-07 14:53:50","50","1","11","63","3"
"3036","2009-06-07 14:53:50","32","13","8","95","4"
"3036","2009-06-07 14:53:50","40","12","9","69","4"
"3036","2009-06-07 14:53:50","68","11","11","67","3"
"3036","2009-06-07 14:55:50","26","3","6","75","5"
"3036","2009-06-07 14:55:50","45","2","10","56","4"
"3036","2009-06-07 14:55:50","59","1","13","60","3"
"3036","2009-06-07 14:55:50","32","13","7","78","4"
"3036","2009-06-07 14:55:50","36","12","10","69","7"
"3036","2009-06-07 14:55:50","61","11","14","69","7"
"3036","2009-06-07 14:57:50","28","3","5","64","5"
"3036","2009-06-07 14:57:50","51","2","8","58","0"
"3036","2009-06-07 14:57:50","60","1","11","64","1"
"3036","2009-06-07 14:57:50","30","13","8","60","5"
"3036","2009-06-07 14:57:50","45","12","9","71","5"
"3036","2009-06-07 14:57:50","66","11","10","66","1"
"3036","2009-06-07 14:59:49","23","3","5","64","4"
"3036","2009-06-07 14:59:49","37","2","10","55","6"
"3036","2009-06-07 14:59:49","52","1","10","65","3"
"3036","2009-06-07 14:59:49","35","13","9","60","4"
"3036","2009-06-07 14:59:49","40","12","9","63","6"
"3036","2009-06-07 14:59:49","68","11","12","70","6"
"3036","2009-06-07 15:03:48","30","3","5","63","5"
"3036","2009-06-07 15:03:48","44","2","12","64","5"
"3036","2009-06-07 15:03:48","56","1","12","60","2"
"3036","2009-06-07 15:03:48","37","13","8","76","4"
"3036","2009-06-07 15:03:48","31","12","7","69","4"
"3036","2009-06-07 15:03:48","61","11","10","72","3"
"3036","2009-06-07 15:05:48","18","3","5","46","4"
"3036","2009-06-07 15:05:48","34","2","7","54","3"
"3036","2009-06-07 15:05:48","52","1","9","68","2"
"3036","2009-06-07 15:05:48","15","13","4","72","4"
"3036","2009-06-07 15:05:48","37","12","7","75","3"
"3036","2009-06-07 15:05:48","56","11","12","66","6"
"3036","2009-06-07 15:07:47","27","3","7","59","7"
"3036","2009-06-07 15:07:47","44","2","9","58","2"
"3036","2009-06-07 15:07:47","55","1","13","56","1"
"3036","2009-06-07 15:07:47","37","13","10","61","4"
"3036","2009-06-07 15:07:47","45","12","11","76","9"
"3036","2009-06-07 15:07:47","58","11","15","62","11"
"3036","2009-06-07 15:09:47","29","3","4","61","3"
"3036","2009-06-07 15:09:47","39","2","9","62","3"
"3036","2009-06-07 15:09:47","60","1","10","66","1"
"3036","2009-06-07 15:09:47","33","13","7","73","4"
"3036","2009-06-07 15:09:47","41","12","12","77","11"
"3036","2009-06-07 15:09:47","63","11","14","65","7"
"3036","2009-06-07 15:11:46","21","3","7","72","6"
"3036","2009-06-07 15:11:46","40","2","10","51","5"
"3036","2009-06-07 15:11:46","60","1","14","61","6"
"3036","2009-06-07 15:11:46","26","13","5","70","4"
"3036","2009-06-07 15:11:46","39","12","8","79","5"
"3036","2009-06-07 15:11:46","60","11","10","68","3"
"3036","2009-06-07 15:15:45","27","3","6","59","4"
"3036","2009-06-07 15:15:45","50","2","11","53","2"
"3036","2009-06-07 15:15:45","55","1","14","56","5"
"3036","2009-06-07 15:15:45","23","13","6","74","4"
"3036","2009-06-07 15:15:45","33","12","9","73","6"
"3036","2009-06-07 15:15:45","58","11","10","59","1"
"3036","2009-06-07 15:17:45","26","3","7","68","6"
"3036","2009-06-07 15:17:45","45","2","14","53","10"
"3036","2009-06-07 15:17:45","60","1","14","57","3"
"3036","2009-06-07 15:17:45","35","13","9","68","5"
"3036","2009-06-07 15:17:45","28","12","9","66","6"
"3036","2009-06-07 15:17:45","50","11","8","67","3"
"3036","2009-06-07 15:19:44","19","3","5","50","5"
"3036","2009-06-07 15:19:44","37","2","7","57","2"
"3036","2009-06-07 15:19:44","50","1","9","65","1"
"3036","2009-06-07 15:19:44","26","13","8","63","6"
"3036","2009-06-07 15:19:44","32","12","9","68","6"
"3036","2009-06-07 15:19:44","68","11","13","70","8"
"3036","2009-06-07 15:21:44","26","3","7","70","6"
"3036","2009-06-07 15:21:44","43","2","11","55","3"
"3036","2009-06-07 15:21:44","63","1","13","59","1"
"3036","2009-06-07 15:21:44","41","13","9","61","4"
"3036","2009-06-07 15:21:44","55","12","16","70","9"
"3036","2009-06-07 15:21:44","66","11","16","66","10"
"3036","2009-06-07 15:25:43","25","3","6","47","4"
"3036","2009-06-07 15:25:43","38","2","8","54","2"
"3036","2009-06-07 15:25:43","49","1","10","64","3"
"3036","2009-06-07 15:25:43","43","13","8","77","3"
"3036","2009-06-07 15:25:43","50","12","10","69","7"
"3036","2009-06-07 15:25:43","70","11","12","64","3"
"3036","2009-06-07 15:27:43","30","3","7","69","5"
"3036","2009-06-07 15:27:43","44","2","13","51","7"
"3036","2009-06-07 15:27:43","61","1","14","57","5"
"3036","2009-06-07 15:27:43","34","13","11","70","6"
"3036","2009-06-07 15:27:43","35","12","9","70","5"
"3036","2009-06-07 15:27:43","53","11","11","70","6"
"3036","2009-06-07 15:29:42","19","3","6","55","6"
"3036","2009-06-07 15:29:42","37","2","7","51","2"
"3036","2009-06-07 15:29:42","60","1","13","65","2"
"3036","2009-06-07 15:29:42","27","13","4","66","2"
"3036","2009-06-07 15:29:42","31","12","6","65","4"
"3036","2009-06-07 15:29:42","64","11","8","69","0"
"3036","2009-06-07 15:31:42","25","3","6","70","5"
"3036","2009-06-07 15:31:42","47","2","11","51","3"
"3036","2009-06-07 15:31:42","61","1","12","61","2"
"3036","2009-06-07 15:31:42","36","13","12","72","9"
"3036","2009-06-07 15:31:42","48","12","16","61","10"
"3036","2009-06-07 15:31:42","59","11","13","69","8"
"3036","2009-06-07 15:33:41","30","3","7","63","6"
"3036","2009-06-07 15:33:41","48","2","13","49","4"
"3036","2009-06-07 15:33:41","57","1","14","49","2"
"3036","2009-06-07 15:33:41","31","13","6","62","2"
"3036","2009-06-07 15:33:41","43","12","9","63","3"
"3036","2009-06-07 15:33:41","53","11","8","70","3"
"3036","2009-06-07 15:35:41","30","3","7","68","5"
"3036","2009-06-07 15:35:41","42","2","9","47","3"
"3036","2009-06-07 15:35:41","61","1","15","57","2"
"3036","2009-06-07 15:35:41","38","13","7","68","2"
"3036","2009-06-07 15:35:41","45","12","12","65","5"
"3036","2009-06-07 15:35:41","59","11","13","63","7"
"3036","2009-06-07 15:39:40","24","3","7","43","6"
"3036","2009-06-07 15:39:40","46","2","12","57","5"
"3036","2009-06-07 15:39:40","62","1","12","63","4"
"3036","2009-06-07 15:39:40","55","13","35","18","25"
"3036","2009-06-07 15:39:40","43","12","39","11","24"
"3036","2009-06-07 15:39:40","58","11","47","12","20"
"3036","2009-06-07 15:41:39","34","3","6","67","4"
"3036","2009-06-07 15:41:39","51","2","11","52","3"
"3036","2009-06-07 15:41:39","62","1","15","51","1"
"3036","2009-06-07 15:41:39","54","13","43","15","7"
"3036","2009-06-07 15:41:39","48","12","47","10","19"
"3036","2009-06-07 15:41:39","70","11","39","17","16"
"3036","2009-06-07 15:43:39","24","3","7","78","7"
"3036","2009-06-07 15:43:39","32","2","8","55","3"
"3036","2009-06-07 15:43:39","50","1","10","59","0"
"3036","2009-06-07 15:43:39","52","13","33","19","3"
"3036","2009-06-07 15:43:39","43","12","29","53","19"
"3036","2009-06-07 15:43:39","66","11","45","14","22"
"3036","2009-06-07 15:45:38","31","3","6","75","5"
"3036","2009-06-07 15:45:38","43","2","10","52","2"
"3036","2009-06-07 15:45:38","54","1","11","63","1"
"3036","2009-06-07 15:45:38","47","13","17","59","7"
"3036","2009-06-07 15:45:38","39","12","15","54","8"
"3036","2009-06-07 15:45:38","68","11","22","54","7"
"3036","2009-06-07 15:47:38","22","3","4","86","4"
"3036","2009-06-07 15:47:38","50","2","10","53","2"
"3036","2009-06-07 15:47:38","56","1","12","66","3"
"3036","2009-06-07 15:47:38","38","13","13","57","6"
"3036","2009-06-07 15:47:38","45","12","12","64","6"
"3036","2009-06-07 15:47:38","73","11","15","53","6"
"3036","2009-06-07 15:49:37","26","3","6","77","4"
"3036","2009-06-07 15:49:37","33","2","7","61","4"
"3036","2009-06-07 15:49:37","51","1","10","58","2"
"3036","2009-06-07 15:49:37","25","13","6","74","6"
"3036","2009-06-07 15:49:37","40","12","9","75","7"
"3036","2009-06-07 15:49:37","51","11","7","78","4"
"3036","2009-06-07 15:51:37","20","3","6","51","7"
"3036","2009-06-07 15:51:37","35","2","10","49","4"
"3036","2009-06-07 15:51:37","44","1","8","62","1"
"3036","2009-06-07 15:51:37","41","13","9","68","5"
"3036","2009-06-07 15:51:37","44","12","11","71","8"
"3036","2009-06-07 15:51:37","67","11","12","65","4"
"3036","2009-06-07 15:53:36","21","3","4","82","5"
"3036","2009-06-07 15:53:36","38","2","6","57","1"
"3036","2009-06-07 15:53:36","62","1","12","65","3"
"3036","2009-06-07 15:53:36","33","13","6","76","3"
"3036","2009-06-07 15:53:36","32","12","7","74","5"
"3036","2009-06-07 15:53:36","53","11","9","72","4"
"3036","2009-06-07 15:55:36","28","3","6","56","4"
"3036","2009-06-07 15:55:36","37","2","8","57","3"
"3036","2009-06-07 15:55:36","45","1","8","64","0"
"3036","2009-06-07 15:55:36","37","13","9","63","5"
"3036","2009-06-07 15:55:36","38","12","8","72","4"
"3036","2009-06-07 15:55:36","62","11","12","58","4"
"3036","2009-06-07 15:57:36","25","3","4","57","2"
"3036","2009-06-07 15:57:36","43","2","12","49","6"
"3036","2009-06-07 15:57:36","56","1","11","61","4"
"3036","2009-06-07 15:57:36","42","13","11","62","3"
"3036","2009-06-07 15:57:36","38","12","6","71","2"
"3036","2009-06-07 15:57:36","68","11","12","54","1"
"3036","2009-06-07 15:59:35","15","3","5","47","6"
"3036","2009-06-07 15:59:35","29","2","5","67","1"
"3036","2009-06-07 15:59:35","42","1","6","69","0"
"3036","2009-06-07 15:59:35","32","13","7","65","3"
"3036","2009-06-07 15:59:35","37","12","8","63","5"
"3036","2009-06-07 15:59:35","54","11","9","59","1"
"3036","2009-06-07 16:01:35","20","3","7","54","7"
"3036","2009-06-07 16:01:35","38","2","9","55","6"
"3036","2009-06-07 16:01:35","50","1","10","62","3"
"3036","2009-06-07 16:01:35","24","13","5","60","3"
"3036","2009-06-07 16:01:35","31","12","6","66","2"
"3036","2009-06-07 16:01:35","54","11","11","63","3"
"3036","2009-06-07 16:03:34","22","3","7","49","7"
"3036","2009-06-07 16:03:34","38","2","10","51","7"
"3036","2009-06-07 16:03:34","58","1","12","56","1"
"3036","2009-06-07 16:03:34","28","13","6","64","3"
"3036","2009-06-07 16:03:34","43","12","9","70","5"
